text,language,x,y
J'en ai ras-le-bol de cette fille.,French,-3.2812436,-0.34827083
"Je continue ou vous en avez ras-le-bol de ces conneries, comme moi ?",French,-0.70595646,0.7534757
J'en ai ras-le-bol des enterrements.,French,-1.0214328,1.5871649
- Ma femme commence à en avoir ras-le-bol.,French,-3.0958872,-0.8383356
"Mme Stern, j'en ai ras-le-bol d'entendre dans vos cours que les hommes sont responsables des problèmes du monde.",French,-1.0231581,-1.1083088
"Le public américain en a ras-le-bol, et il change de chaîne!",French,1.4456987,-1.4551884
Les gens en ont ras-le-bol des minutes de silence.,French,-1.2357261,-2.9446926
"J'en ai ras-le-bol, moi ! - Je suggère qu'on s'en tienne là.",French,1.2196709,0.30626813
Elle en avait ras-le-bol de toi.,French,-2.9592257,-0.58754027
J'en ai ras-le-bol de ce merdier.,French,-1.0267799,1.2304685
"Il fait beau, il pleut, j'en ai ras-le-bol de ce coin.",French,5.2262144,-5.761401
J'en ai ras-le-bol de ces femmes qui me mentent et qui m'enculent !,French,-1.5355701,0.68409187
"J'en ai ras-le-bol de ton fric, de tes conseils et de ton soutien.",French,-0.2809901,0.72357035
"D'ici la Fête du Travail, tu en auras ras-le-bol de moi.",French,0.040509447,1.4561054
"- Je ne suis pas stupide, j'en ai ras-le-bol.",French,-1.0184523,1.5540626
"J'en ai ras-le-bol, c'est tout.",French,-0.8809723,1.9181913
J'en ai ras-le-bol que vous fassiez comme si vous n'aviez pas de famille.,French,-1.7639756,-0.41884446
- Je suis furieuse et j'en ai ras-le-bol.,French,-1.7619286,1.9575291
J'en ai ras-le-bol de tes idées.,French,-0.35525227,0.8363684
Emma en a ras-le-bol.,French,-3.3556218,-0.7528054
J'en ai ras-le-bol de ces querelles.,French,-1.1303414,1.4939785
J'en ai ras-le-bol de 1973.,French,-0.6707341,2.1688118
"Cette fois, j'en ai ras-le-bol.",French,-0.7713161,2.0373216
J'en ai ras-le-bol qu'on me demande si je vais bien !,French,-0.9153083,1.4550096
J'en ai ras-le-bol de ces tests !,French,-1.0545784,1.7260122
"Oh maintenant ça suffit Lucien, j'en ai ras-le-bol,c'est compris ?",French,-0.47393122,1.6002806
J'en ai ras-le-bol de cet endroit.,French,-1.0504087,1.8082545
"Maintenant tu vas me dire la vérité, parce que je fais preuve de beaucoup plus de patience envers toi que n'importe qui d'autre, mais maintenant j'en ai ras-le-bol.",French,-0.89949995,0.7941962
Je commence à en avoir ras-le-bol.,French,-0.47981653,1.8547828
J'en ai ras-le-bol de toi.,French,-0.7074848,0.78730094
J'en ai ras-le-bol de bouffer des conserves de toute façon !,French,-0.73289645,2.0084846
J'en ai ras-le-bol de ces étalons du porno.,French,2.8192966,1.5538405
Chez moi. J'en ai ras-le-bol de vos salades.,French,7.526948,3.6578226
J'en ai ras-le-bol de lui.,French,-1.4425328,-0.026690785
J'en ai ras-le-bol de vous.,French,-0.51582503,0.7779059
"J'en ai ras-le-bol, Jake.",French,-0.3573697,1.8877167
- J'en ai ras-le-bol que Savino se mette entre Mia et moi.,French,0.008628537,2.075184
J'en ai ras-le-bol de tout ça !,French,-1.1195891,1.8530663
"Après, j'ai pris du Spam jusqu'à en avoir ras-le-bol!",French,-0.9998238,2.1306293
J'en ai ras-le-bol que tu fasses le malin.,French,-0.5668879,0.74340856
J'en ai ras-le-bol que tu me parles comme ça !,French,-0.935309,0.5571465
Et j'en ai ras-le-bol de mentir.,French,-1.2805122,1.3198934
J'en ai ras-le-bol de toujours mettre tes besoins avant les miens.,French,1.1554862,1.1496372
J'en ai ras-le-bol de devoir passer derrière vous.,French,-0.9874622,0.75707376
J'en ai ras-le-bol de ce scénario.,French,-1.1511887,1.2560921
Voilà des semaines que j'écoute ces discours et j'en ai ras-le-bol!,French,-1.3960606,1.302154
J'en ai ras-le-bol de tout faire ici.,French,-0.80622715,1.8298635
"Alfred en a ras-le-bol, pas étonnant.",French,-0.094421625,-2.4483092
J'en ai ras-le-bol que vous me disiez sans arrêt...,French,-0.86634886,0.48319075
J'en ai ras-le-bol de perdre mon temps avec ce type.,French,-1.4488469,0.17073646
"J'en ai ras-le-bol de me balader ici en étant obligé de faire des ronds de jambes, même à des gens que je méprise.",French,-0.6244093,1.6304011
J'en ai ras-le-bol!,French,-0.5610608,1.953064
J'en ai ras-le-bol.,French,-0.93991446,1.9121599
"Moi, j'en ai ras-le-bol de ce métier.",French,-0.31434,1.4992748
J'en ai ras-le-bol de vous !,French,-0.78463465,0.7392288
J'en ai ras-le-bol...,French,-0.75561947,1.9445113
J'en ai ras-le-bol de vos conneries.,French,-0.45085767,0.9083636
J'en ai ras-le-bol de Stan.,French,-0.19294874,2.1713471
"""On en a ras-le-bol aussi, alors quoi ?""",French,0.55623615,-1.0165001
"""C'est devenu une mauvaise habitude et j'en ai ras-le-bol.",French,-1.6717014,1.7517632
"Et quoi donc, Monsieur Malhouin ? J'en ai ras-le-bol !",French,0.15278457,-2.3786461
J'en ai ras-le-bol !,French,-0.87323695,1.8708757
J'en ai ras-le-bol de cette histoire.,French,-1.099144,1.544822
J'en ai ras-le-bol de tes phénomènes paranormaux.,French,-0.5797218,0.6717207
"J'en ai ras-le-bol de toi, espèce de fourmi !",French,-0.9885607,0.8222544
J'en ai ras-le-bol que ta mère débarque à l'improviste.,French,-2.296746,-1.0987842
J'en ai ras-le-bol de ces conneries.,French,-1.0099218,1.7269799
Il en avait ras-le-bol de la Cooper Union.,French,-0.1849273,-2.5703664
J'en ai ras-le-bol de ces stupides moules!,French,-1.5427744,1.3203808
J'commence à en avoir ras-le-bol de toi...,French,-0.6177147,0.48223773
- Tu en as ras-le-bol de moi.,French,-0.939683,0.5722955
"J'en ai ras-le-bol, pauvre folle.",French,-1.3054967,1.8974707
J'en ai ras-le-bol de toutes ces conneries.,French,-1.0453763,1.8644748
J'en ai ras-le-bol que tout le monde ici insinue des choses et dise pas ce qu'il pense!,French,-1.2740638,-0.8319901
- J'en ai ras-le-bol.,French,-0.48286042,1.8545657
C'est juste que j'en ai ras-le-bol de...,French,-0.953983,1.9439039
J'en ai ras-le-bol de discuter avec le poste de télé.,French,-0.27066353,1.0468426
"Moi aussi, j'en ai ras-le-bol.",French,-0.5996295,1.8234557
"J'en ai ras-le-bol de tout le monde, de tout.",French,-1.336112,1.0695667
"""Je suis fou de rage, je commence à en avoir ras-le-bol !""",French,-1.868687,1.7770294
"Puis, j'en ai ras-le-bol, des poissons rouges.",French,5.3540287,0.28618744
- J'en ai ras-le-bol... qu'on se retourne sur moi... parce que j'étais sur la scène du crime.,French,-1.2101034,1.6626487
Mais c'est dommage car j'en ai ras-le-bol des mecs.,French,-1.7091622,1.1900837
J'en ai ras-le-bol de tout ça.,French,-1.0320321,1.7988914
"La guerre, je l'ai faite, et ça me suffit. J'en ai ras-le-bol.",French,-0.6631466,1.7944324
J'en ai ras-le-bol de cette merde.,French,-1.1958199,2.0114882
J'en ai ras-le-bol de tous ces cheveux !,French,-0.9383785,2.0780692
je vais continuer mon chemin 'parce que j'en ai ras-le-bol de ces stupides erreurs.,French,-0.24814832,1.3549124
Maintenant j'en ai ras le bol. tu as le jugement de la maison.,French,-0.38656494,1.5695485
"J'en ai ras le bol de toi. T'entends, gamin ?",French,-0.68417895,0.71144116
"Pour guérir mieux, plus vite. J'en ai ras le bol d'être ici quand mes amis sont là-bas. Je ne peux le dire à personne.",French,-1.579727,1.6924999
La plupart des gens en ont ras le bol des crimes dans les rues.,French,1.3459777,-1.8257545
"C'est pas vrai, j'en ai ras le bol.",French,-1.1138432,1.4347125
"En fait, j'en ai ras le bol de m'asseoir sur un fauteuil jour après jour pour écouter les problèmes des gens.",French,-1.1181492,1.5908763
"J'en ai raz le bol, alors à moins que tu ne saches comment la joindre et lui dire de nous contacter...",French,-2.6998715,-0.79906636
On dirait qu'elle en a ras le bol.,French,-3.3408844,-0.7649801
"Ozzie, j'en ai ras le bol de tes trucs magiques et de toutes ces histoires.",French,-0.54255784,0.7017023
"Je vous le dis, je commence à en avoir ras le bol de l'Afrique.",French,-0.65754527,1.8024681
"J'en ai ras le bol de t'entendre dire: ""Ce n'est pas prudent.""",French,-1.7559075,-2.342435
"Mais moi, j'en ai ras le bol qu'ils nous ignorent.",French,-1.1743222,1.2708931
J'en avais ras le bol !,French,-0.81814516,2.3708632
"- Quand j'étais là-bas, je me disais que j'en avais ras le bol.",French,-0.86965966,2.2418401
J'en ai ras le bol! Ho!,French,-0.8985447,2.32358
J'en ai ras le bol de ce travail.,French,-0.16953437,1.6031564
J' en ai ras le bol de jouer les docteurs.,French,-1.210314,-1.1679614
J'en ai ras le bol que vous ne suiviez pas les ordres.,French,-2.0712352,-2.3267798
"J'en ai ras le bol, franchement.",French,-0.80887586,2.3432076
J'en ai ras le bol de ton attitude.,French,-0.46976575,0.8639689
J'en avais ras l'bol de ses conneries.,French,-1.5413013,0.18902281
"J'en avais ras le bol de toi, ta mère et ton bon ami Ramirez.",French,-0.6975034,0.6704694
J' en ai ras le bol de votre façon de parler.,French,-0.5660803,0.77779806
Toute la ville en a ras le bol !,French,1.834939,-1.4992741
J'en ai ras le bol de Los Angeles... ras le bol de témoigner de la tragédie humaine... et ras le bol de l'after-shave de Frizer.,French,-1.0675238,1.8983203
"Tout ça c'est pour ma pomme, et j'en ai ras le bol !",French,-3.5805144,0.948113
- Non. J'ai chaud et j'en ai ras le bol.,French,-0.7240551,1.9978329
J'en ai ras le bol des sales puces du chien d'Hilly.,French,-1.0572422,2.1499777
J'en ai ras le bol. Je t'en prie?,French,-0.79972404,2.337287
-Nous en avons ras le bol.,French,1.2053334,-0.726442
J'en ai ras le bol de toi!,French,-0.7164806,0.8797091
"Je t'abandonne, j'en ai ras le bol.",French,-0.45935032,0.96353173
Ça va me retomber dessus. J'en ai ras le bol que le vieux m'engueule.,French,-0.9368517,1.6042866
Je partirai lorsque je serai prêt... parce que j'en ai ras le bol d'être votre chien de salon.,French,0.10237818,1.6412264
"J'en ai ras le bol, c'est tout.",French,-0.86160535,2.214573
J'en ai ras le bol des conneries que tu débites... ton manque de respect et tes mensonges.,French,-1.0655036,0.4514227
"- Ouais, j'en ai ras le bol.",French,-0.80534184,2.246022
J'en ai ras le bol de toi et de tes drames Je n'en peux plus!,French,-1.6551802,0.8119205
J'en ai ras le bol de toi !,French,-0.72954404,0.867294
"Cette famille est tellement négative, j'en ai ras le bol !",French,-1.7364881,-0.19047469
J'en ai ras le bol de lui et de Mel Gibson,French,-1.3348447,0.31795877
"J'en ai ras le bol d'en parler, vous pouvez pas savoir !",French,-1.4335327,-1.1061006
"J'en ai ras le bol. S'il te plaît, abandonne les yakusas.",French,-0.51494855,1.2880255
"Non, j'en ai ras le bol, vraiment marre.",French,-1.2393706,1.7119219
"- J'en ai ras le bol, en fait.",French,-0.81330174,2.315563
Parce que j'en ai ras le bol de déménager.,French,-0.9197151,1.7161487
J'en ai ras le bol de tes conneries.,French,-0.73786885,1.0858545
Elle en a ras le bol de toi.,French,-2.9227245,-0.42595887
"Ce que je sais, c'est que j'en ai ras le bol d'y penser.",French,-0.8739824,1.3279425
"J'en ai ras-le bol d'être ici, je veux rentrer chez moi.",French,-0.45159417,1.6203747
Je suis... j'en ai ras le bol.,French,-0.88237214,2.2925196
Allez vous asseoir au soleil. J'en ai ras le bol du soleil.,French,0.27210152,2.4008803
"Tu sais, j'en ai ras le bol d'avoir le second rôle.",French,-0.47757313,1.8407427
J'en ai ras le bol d'essayer de te décoder comme si tu étais un être humain complètement déconnecté de moi.,French,-0.99170214,0.9631009
"Exactement, et j'en ai ras le bol de te parler.",French,-0.25311956,0.8494661
J'en avais ras le bol.,French,-0.86504436,2.3175063
J'en ai ras le bol de vivre la tienne !,French,-0.7588296,0.94797117
J'en ai ras le bol de tes injures!,French,-0.6875264,1.0547984
J'en ai ras le bol de toutes ces contraintes.,French,-0.7712816,1.8131348
J'en ai ras le bol de vos excuses à toutes les deux.,French,-1.6990694,0.80743754
"J'en ai ras le bol, avec toi !",French,-0.7182157,0.8733689
On en a ras le bol du retard d'Amado.,French,0.6521909,-1.8199785
J'en ai ras le bol que tu me blâmes pour tous les revers que tu as eu !,French,-0.92428255,0.74614227
"- Moi aussi, j'en ai ras l'bol !",French,-0.77825093,2.3744476
- J'en ai ras le bol.,French,-0.8077383,2.2712934
Je lui dis que j'en ai ras le bol.,French,-0.89118755,2.1606495
"C'est vrai, y en a ras le bol.",French,0.48624423,-2.326478
Les gens en avaient ras le bol du système,French,1.4789273,-1.5897981
"Harley, je suis fatigue et j'en ai ras le bol, et j'aimerais me detendre.",French,-0.30486676,1.5177761
J'en ai ras le bol.,French,-0.8521281,2.38279
J'en ai ras le bol !,French,-0.81073856,2.3453894
- J'en ai ras le bol de l'écouter.,French,-1.1203252,1.2589731
J'en ai ras le bol...,French,-0.8459169,2.2989817
"Cette blague-là, j'en ai ras le bol.",French,-0.8723808,2.1731217
J'en ai ras le bol que vous me regardiez.,French,-0.89303464,0.91495484
"Brian, j'en ai ras le bol.",French,-0.8519508,2.3292522
J'en ai ras le bol!,French,-0.8402572,2.3902705
J'en ai ras le bol de regarder Oprah.,French,-3.313792,-0.30014253
Il est entourré par ça et il en a ras le bol.,French,0.11076867,-2.4707963
J'en ai ras le bol d'être consciente en permanence.,French,-0.7708249,1.4311395
Souvenez-vous que j'en ai ras le bol de vous !,French,-0.74545896,0.8943559
"J'en ai ras le bol, Gerry.",French,-0.8101391,2.3426208
J'en ai ras le bol de ces conneries !,French,-0.9677113,1.9824857
J'en ai ras le bol de mentir aux enfants.,French,-1.2341158,1.2650657
J'en ai ras le bol de trouver ces mots débiles dans toutes mes affaires.,French,-1.3219529,1.5827124
On a donc un ex-employé qui en a ras le bol.,French,-0.86457366,-1.6988883
"Chaque fois, je suis le seul qui perd, et j'en ai raz le bol !",French,-1.1442447,2.173593
J'en ai raz le bol de travailler pour elle.,French,-3.077489,-0.44451162
"Je n'ai aucune influence sur les jumeaux, quoi que je dise, ils recommencent, et j'en ai ras le bol.",French,-2.9519484,-2.299764
Il en avait ras le bol.,French,-0.8773671,2.3626707
Je t'emmerde ! J'en ai ras le bol.,French,-0.796948,2.245872
"Oh, j'en ai ras le bol!",French,-0.88699514,2.4444356
"C'est déjà le cas, j'en ai ras le bol !",French,-0.7390066,2.1576495
Tout le monde en a ras le bol.,French,1.9824646,-1.258802
"J'en ai ras le bol, OK ?",French,-0.8143614,2.3681936
Nous en avions ras le bol.,French,-0.7330436,2.373191
"J'en ai ras le bol, j'arrête.",French,-0.558384,1.4753699
J'en ai ras le bol de ça.,French,-0.8159526,2.1896067
J'en ai ras le bol de cette merde.,French,-1.0212133,2.2925994
"Parce que j'en ai ras le bol de vivre dans ce bordel où tu nous as mis, et que je ne le ferai plus.",French,-1.350747,1.3164587
Et je n'en ai rien à cirer.,French,-3.0717697,-2.6516912
"Et même si tu te fous de ma gueule en ce moment, j'en ai rien à cirer!",French,-2.8064992,-2.676174
J'en ai rien à cirer de ce que tu fais.,French,-3.1759136,-2.980981
"Et tu sais quoi, je n'en ai rien à cirer que j'aie accepté d'être son témoin.",French,-2.8693225,-2.6121194
- J'en ai rien à cirer !,French,-2.8410213,-2.5209615
"Le ""temps passé"", j'en ai rien à cirer !",French,-1.5529156,-1.9608741
"Honnêtement, j'en ai rien à cirer.",French,-3.2965617,-2.7442179
"Tu vois, elles en ont rien à cirer.",French,-2.2488718,-3.5418642
-J'en ai rien à cirer !,French,-2.7994843,-2.5251222
On n'en a rien à cirer de toi.,French,-2.4017327,-3.156156
"Ben, heureusement que je suis taré, parce que j'en ai rien à cirer.",French,-2.9714687,-2.5461402
J'en ai rien a cirer.,French,-2.9250748,-2.589141
J'en ai rien à cirer de la Reine.,French,-3.1071594,-2.6800466
"J'en ai rien à cirer!""",French,-2.9461071,-2.5927951
"Je l'aime, mais il n'en a rien à cirer.",French,-2.4101424,-2.870235
Ils n'en ont rien à cirer,French,-2.2246633,-3.4676895
Et moi je pense que j'en ai rien à cirer.,French,-2.9770784,-2.5215173
Et ils en ont rien à cirer.,French,-2.267184,-3.6317236
Les enflures dehors n'en ont rien à cirer de nous !,French,-2.0839453,-3.2641063
Je veux que c'était un maniaque. Un mec qu'en avait rien à cirer de rien.,French,-0.4341709,-2.4579449
J'en ai rien à cirer de ce que tu penses !,French,-3.0076058,-2.7334676
"Le temps, l'espace ou le multivers, on n'en a rien à cirer.",French,-2.2043726,-3.2085004
- au vu du contenu... - J'en ai rien à cirer.,French,-2.3874478,-2.3020234
Ils n'en ont rien à cirer!,French,-2.186584,-3.5818977
"Et sache que lui, il n'en a rien à cirer que ce soit sur ordre des Américains.",French,-1.7198389,-2.889546
- J'en ai rien à cirer - Que se passe t-il ?,French,-2.3465295,-2.102441
Je n'en ai rien à cirer.,French,-3.134999,-2.7953048
#J'en avais rien à cirer.#,French,-2.5805216,-2.4422994
Et ils n'en ont rien à cirer de Kensi.,French,-2.2634466,-3.6187053
J'en ai rien à cirer!,French,-2.9238288,-2.6477337
J'en ai rien à cirer de ce que pense ta mère.,French,-2.5135317,-1.6498288
J'en ai rien à cirer.,French,-3.0989993,-2.7770112
"- Absolument. J'en ai rien à cirer de ta bonne note, je suis pas un chien.",French,-2.8082983,-2.6223073
Je vous avais dit qu'elle en avait rien à cirer de moi.,French,-3.2884572,-2.041894
T'en a rien à cirer de toute façon.,French,-2.3821084,-3.0687504
"Fous-moi la paix ! T'en as rien à cirer, de toute façon.",French,-2.357915,-2.4849422
"Vous, vous n'en avez rien à cirer, rien à foutre, ni des maisons, ni des voitures.",French,-2.4242406,-3.1024334
"Je n'en ai rien à cirer, moi, des lois.",French,-3.1242526,-2.6668737
"Les ricains, ils en auront rien à cirer de notre gueule.",French,-1.9358244,-3.213633
Ils n'en ont rien à cirer de nous.,French,-2.1629138,-3.4330812
"Si vous avez des réclamations, eh bien, c'est regrettable, parce que personne ici n'en a rien à cirer. Et personne au monde n'en saura jamais rien.",French,-2.0242195,-3.1096876
J'en ai rien á cirer.,French,-3.0347104,-2.6614826
Vous en avez rien à cirer tous les deux.,French,-2.3525314,-3.0379725
"J'en ai rien à cirer de Jésus-Christ... ni de la justice, ici-bas ou dans l'au-delà.",French,-3.0021489,-2.7841992
- J'en ai rien à cirer.,French,-2.9791043,-2.6115727
On n'en aurait rien à cirer si on voyait passer Leonardo DiCaprio.,French,-1.6525414,-2.438633
"Et j'en ai rien à cirer, après tout.",French,-3.1576207,-2.6288574
J'en ai rien à cirer d'Alex ou de toi.,French,-2.9808612,-2.7686687
"- Ça, j'en ai rien à cirer.",French,-2.7523806,-2.530871
J'en ai rien à cirer !,French,-3.0258794,-2.71128
Il n'en a rien à cirer.,French,-2.299701,-3.0307598
"T'en as rien à cirer, je sais...",French,-2.4342456,-2.653397
Quelqu'un m'a dit un jour que... que le pouvoir dans une relation est entre les mains de celui qui n'en a rien à cirer.,French,-1.9847097,-3.1126428
"Du moment qu'on me paye le loyer, j'en ai rien à cirer.",French,-3.036151,-2.6146657
J'en ai rien à cirer des locataires de Louis.,French,-2.89064,-2.4931011
Ça vaut mieux qu'une mère qui n'en a rien à cirer.,French,-2.3304238,-1.3481916
Ils en ont rien à cirer.,French,-2.2207267,-3.5704448
le pouvoir dans une relation appartient à celui des deux qui n'en a rien à cirer.,French,-2.0583346,-3.1771634
"Quant à leurs ""études"", ils falsifient les chiffres et personne n'en a rien à cirer.",French,-2.1170785,-3.5802946
J'en ai rien à cirer de ce que vous êtes.,French,-3.098608,-2.8952363
"J'en ai rien à cirer, André.",French,-3.004115,-2.6411545
"On en a rien à cirer, des Dakotas !",French,-2.4434888,-3.238414
J'en ai rien à cirer. Réponds par oui ou non.,French,-2.9436767,-2.5919805
"Les messages, j'en ai rien à cirer.",French,-3.0077753,-2.6362884
J'en ai rien à cirer de ce que tu penses.,French,-3.0970726,-2.789412
et j'en aurai rien à cirer que ce soit devant des témoins.,French,-2.8491745,-2.6627884
- Je n'en ai rien à cirer.,French,-2.9490085,-2.635021
"Moi, j'en ai rien à cirer.",French,-3.0246491,-2.6689422
On en a rien a cirer de votre foutue guerre !,French,-1.9055141,-2.4825242
Ils en ont rien a cirer !,French,-2.076194,-3.3854735
"Oui, c'est vrai. J'en ai rien à cirer.",French,-3.0369277,-2.5954795
"Parce que si t'en as rien à cirer de ta vie, nous non plus figure-toi !",French,-2.0109775,-3.1583452
"Oui, ils n'en ont rien à cirer.",French,-2.2688572,-3.6082647
Ne fais pas celui qui n'en a rien à cirer.,French,-1.6793505,-2.756889
J'en ai rien à cirer de tes capotes de merdouille !,French,-2.831001,-2.700694
"Ecoutez, Ms Brown, vous, on n'en a rien à cirer.",French,-2.4295108,-3.0814517
Vous n'en aviez rien à cirer...,French,-2.1331136,-2.9870443
"Tous ces glucides sont mauvais, mais j'en ai rien à cirer.",French,-2.9959433,-2.5495589
On en a rien à cirer.,French,-2.0856338,-3.1525416
"Chéri, je croyais que tu en avais rien à faire de cet arbre.",French,-2.4300451,-2.7754295
Mais je n'en ai rien à faire [br]de ces détails!,French,-3.1516874,-2.8970246
"Je n'en avais rien à faire, je ne l'avais même jamais rencontrée.",French,-2.8404686,-2.2849407
J'en ai rien à faire de l'heure.,French,-3.2816226,-3.0642042
J'en ai rien à faire de lui !,French,-2.9788833,-3.0227363
"J'en ai rien à faire, des outils.",French,-3.2984245,-3.0817313
On en a rien à faire de ce qu'elle dit.,French,-3.389267,-2.0776339
Il en a rien à faire de mes rêves.,French,-3.0427773,-2.7948954
"Tu as presque gâché sa vie, et tu n'en as rien à faire.",French,-2.2323103,-2.9796066
Et j'en ai rien à faire si ton père a construit le planétarium.,French,-2.9776244,-2.3620243
On n'en a rien à faire !,French,-2.191235,-3.184594
"Et malheureusement pour toi, je travaille avec le seul homme au monde qui n'en a rien à faire.",French,-2.4080346,-2.5429962
"Chéri, j'en ai rien à faire",French,-3.0274003,-2.6425586
"Tout l'argent, tous les batîments, toutes les inventions, le monde n'en a rien à faire.",French,-2.1591032,-3.2661178
T'en as rien à faire de moi.,French,-3.1804764,-2.9622798
"C'est bon, elle en a rien à faire de moi.",French,-3.3609633,-2.073425
J'en ai rien a faire de vivre les deux prochaines heures.,French,-3.0539925,-2.8308742
Ils n'en ont rien à faire de vous.,French,-2.678596,-3.3136055
Et la police n'en avait rien à faire.,French,-2.3952882,-3.5619965
"Si c'est ton amie, elle en a rien à faire. C'est pas ce genre d'amie.",French,-2.823168,-2.1494863
"- Les conseils, j'en ai rien à faire.",French,-2.741771,-2.4910555
"Ok, j'en ai rien à faire de vos livres.",French,-3.1739812,-2.9340262
- Vous n'en avez rien à faire.,French,-2.3510542,-3.1253254
J'en ai rien à faire de tout ça.,French,-3.3251522,-3.1301782
J'en avais rien a faire que quelqu'un marche sur du verre brise.,French,-2.759376,-2.3274136
"J'en ai rien à faire de comment il s'appelle, mais cet animal va entendre parler de mon avocat.",French,-1.3353318,-1.7461658
"Peut-être que ta mère n'en aurait rien à faire, tu ne sais pas.",French,-2.3515992,-1.4064337
Je n'en ai rien à faire quoi qu'il dise ou fasse.,French,-3.0941918,-2.979652
J'en ai rien à faire.,French,-3.38882,-3.1463342
J'en ai rien à faire de ce que tu fais.,French,-3.2758636,-3.0901222
C'était comme si tu n'en avais rien à faire.,French,-2.2480443,-3.0194044
"Mais là, j'en ai rien à faire.",French,-3.2536254,-3.1338255
"Tu n'en a rien à faire de grand-père, n'est-ce pas ?",French,-2.3850021,-1.8276417
"J'en ai rien à faire de vos prisons, de vos shérifs.",French,-3.1086986,-2.8680995
Ils n'en ont rien à faire de toutes ces superproductions stéréotypées.,French,-2.2838864,-3.5745912
- La police n'en a rien à faire.,French,-2.4190664,-3.450861
Ce qui veut dire qu'elle n'en a rien à faire de toi.,French,-3.3496516,-2.1009653
"Je ne la reverrai peut être jamais, et vous n'en avez rien à faire.",French,-1.9213946,-2.2878966
Elle n'en a rien à faire de Jake.,French,-3.3505025,-2.2181067
"""Je suis là pour mon argent, et je n'en ai rien à faire de se que vous en penser. """,French,-2.7591786,-2.5906432
J'en ai rien a faire de ce qu'elle en fait.,French,-3.336227,-2.0725477
"Ingrid, il n'en a rien à faire de toi.",French,-2.7258313,-3.0929868
Mais une certaine catégorie de mecs qui viennent sur le ring n'en ont rien à faire de la victoire.,French,-1.785364,-3.2109256
J'en ai rien a faire de la nourriture maintenant.,French,-3.3607779,-3.1428764
J'en ai rien à faire. Faites-en autant.,French,-3.2776837,-3.0506155
"Elle en avait rien à faire de nous, et c'est réciproque.",French,-3.3317988,-1.9491305
J'en ai rien à faire de combien d'entre nous vous avez mis derrière les barreaux.,French,-2.9456215,-2.7464986
J'en ai rien à faire de ce que vont dire tes amis.,French,-3.2139494,-3.0220504
"Vous n'en avez rien à faire de l'argent, si ?",French,-2.2986715,-3.184283
Jusqu'à cette nuit où j'ai découvert que Shepherd n'en avait rien à faire d'aider les gens.,French,-2.4351537,-2.444723
Denise n'en avait rien à faire de sa fille.,French,-3.364463,-2.1822386
"Ecoute, tant que je reçois mon fric une fois le colis remis, j'en ai rien à faire de ce qu'il y a à l'intérieur.",French,-2.6011872,-2.4770048
Ma femme en avait rien à faire.,French,-3.324324,-2.0570235
C'est dommage. Je n'en ai rien à faire.,French,-3.249929,-3.024611
Buffy n'en a rien à faire de ta maladresse pour l'instant.,French,-2.3355734,-3.0497098
- Tu n'en as rien à faire de moi.,French,-3.0904853,-2.9553883
La police n'en a rien à faire qu'Aaron ait disparu.,French,-2.3915713,-3.4467833
Les trafiquants n'en ont rien à faire des groupes sanguins.,French,-2.2866716,-3.5357533
Quelque chose dont je n'en ai rien à faire.,French,-3.3472602,-3.126469
J'en ai rien a faire s'ils me renvoient.,French,-3.1170044,-2.6523263
Ils en ont rien à faire du reste.,French,-2.283421,-3.6211066
Ils en ont rien à faire de moi.,French,-3.1875908,-2.9981902
Au lieu de leur rentrer dedans comme si tu n'en avais rien à faire.,French,-1.9449828,-2.8059058
"Anne n'en avait rien à faire de moi, donc... lui non plus.",French,-2.9999685,-2.206324
"Eh bien, parfois les femmes n'en ont rien à faire.",French,-1.6648833,-1.0203066
J'en ai rien à faire que t'en ais assez.,French,-3.1712866,-3.0067492
"Encore mieux, peut-être qu'elle n'en aurait rien à faire.",French,-3.1468642,-1.3665265
Il en aura rien à faire.,French,-2.1687887,-2.829098
- J'en ai rien à faire!,French,-3.119132,-2.8941083
Je n'en ai rien à faire de qui tu te tapes.,French,-3.1928346,-2.9325924
"Il n'en a rien à faire, du club.",French,-2.4015827,-2.8845406
Elle n'en a rien à faire de ça.,French,-3.3889527,-2.0974905
Le père avec qui j'ai grandi n'en avait rien à faire de ce que je voulais.,French,-2.1866047,-1.5865009
Je n'en ai rien à faire.,French,-3.3523371,-3.1240468
Le soucis c'est que... je le pensais vraiment. Je n'en ai rien à faire.,French,-1.8674953,-0.73467594
"Sans vous vexer,je n'en ai rien à faire de votre analyse de mon état d'esprit.",French,-2.901516,-2.6265216
Ils n'en ont rien a faire.,French,-2.3362284,-3.6396396
"On en aurait rien à faire Mais le cœur et l'âme de Springfield, c'est...",French,-0.12554216,-1.1080154
Je n'en avais rien à faire d'avoir peur de ne pas savoir qui j'étais ou ce que j'étais capable de faire.,French,-2.7935948,-1.9388558
- J'en ai rien à faire.,French,-3.2366772,-3.0845563
Je n'en ai rien a faire de combien Fry a de maladies.,French,-3.085856,-2.739548
"Une femme tombe enceinte, elle n'en a rien à faire du mec.",French,-2.8306184,-1.2748772
- J'en ai rien a faire. Tu fais ce que tu veux.,French,-2.8342996,-2.8451781
"Il en a... ou plutôt, il en avait rien à faire.",French,-1.5016876,-2.8900084
- J'en ai rien à faire de ta famille !,French,-2.946977,-2.2286253
"J'en ai rien à faire du sang qu'il a, le mien, celui de Joe, n'importe qui.",French,-2.854478,-2.721308
