text,language,x,y
"Well, for starters, you're a one-hitter quitter.",English,-6.313069,7.876321
Did you lose consciousness?,English,-5.451695,11.247716
I think I'm gonna pass out.,English,-5.2166066,5.753925
"Sue, you're gonna pass out again.",English,-4.6608653,6.6213193
I could pass out right now.,English,-4.4815407,5.9954977
She was injured and she passed out.,English,-3.349385,6.586354
- His buddies said he just passed out.,English,-3.2939963,6.24995
I feel like I just want to suck every drop of juice out of it and then fuck it to death and pass out.,English,-5.0240836,5.621788
It's happened before. I passed out.,English,-5.136447,5.8852654
That you're just going to suddently keel over and die?,English,-4.9958553,12.08093
You fainted and you never saw her alive again,English,-0.9093349,12.144232
The one where we would make ourselves hold our breath until we passed out?,English,-5.8617907,12.345358
I think I'm blacking out.,English,-5.288055,5.535895
"Sometimes, it hurts so much that I pass out.",English,-4.883051,5.6028767
He has fainted again!,English,-5.13989,13.254094
"Is this what you meantby ""everything's under control""?",English,-5.100199,12.2338505
If you hyperventilate you'll pass out.,English,-4.330724,5.5751915
Like you're going to faint?,English,-5.316422,11.487557
He hit his head and fainted.,English,-3.3764813,6.6305785
"I'm all right. Yeah, now, i think you better lie flat for a little while.",English,-3.629077,6.767709
Rémy passed out,English,-1.0347847,12.134184
"And all of a sudden... my face hit a table, you know, and I blacked out.",English,-4.7042937,5.9318566
He passed out and then we called an ambulance and it's all a blur after that.,English,-5.072649,5.987205
What's the last place Kevin remembers before he blacked out?,English,-5.8635387,12.352598
I think... Oh! I think I'm gonna... faint.,English,-4.6919823,5.963005
And then I passed out unconscious.,English,-4.591386,6.069983
- Did I just faint?,English,-4.903894,12.358409
"When he had to touch broccoli, he fainted.",English,-3.4752958,6.6450095
I faint at the sight of blood.,English,-3.78122,6.775603
"Quick, before I pass out!",English,-4.637208,11.631835
I don't understand how you can pass out from an ulcer.,English,-5.186417,5.449132
She fainted.,English,-3.3256083,6.6107726
"the first time I ran a mile, I puked, then fainted.",English,-5.858162,5.0242057
She will collapse.,English,-3.5146499,6.4932485
It's also probable that she might faint with joy on seeing you!,English,-5.2458634,13.368503
Falling down is not exercise.,English,-5.7984195,6.4317517
- I'm gonna pass out.,English,-4.4027653,5.3480415
"Like tonight, I think I liked him best of all when he fell flat on his face.",English,-4.428947,7.8041897
He's going to faint.,English,-2.9629974,5.753764
"Oh, also, if you pass out, just try to land on your back.",English,-5.3393707,5.8214707
But what can you do? I got upset and then I passed out.,English,-5.0571656,5.6259613
You passed out.,English,-5.133574,5.812772
Every time she waxes the floors she keels over. - She knows that.,English,-3.714469,6.793477
"On a tour of Graceland, I passed out in Elvis' bedroom.",English,-4.647093,7.516473
I thought I was passing out.,English,-5.2544837,5.767543
The boy can't talk if he ain't conscious.,English,-2.6717768,5.715553
"I'll go there on my own, so you just stay here and faint or something.",English,-3.2642083,6.7627525
Open the window before I faint from the pain !,English,-5.1072598,13.093955
- I asked him to unwrap my dress and then he almost passed out.,English,-3.37169,5.2691584
"I just heard the word ""promotion,"" and I got a little dizzy and sort of blacked out.",English,-5.32065,6.2096815
And then I'm gonna pass out.,English,-3.4730828,6.401893
"I tried wrestling once, but I got knocked out.",English,-4.924134,5.6595683
"Well, I passed out when the slot machine hit me.",English,-5.520369,6.566803
How long have you been together?,English,-5.4113774,12.655436
Hannah felt light-headed.,English,-3.2047951,6.570517
"Officer, your security guard passed out!",English,-4.5864787,11.964443
- What is that smell?,English,-5.399583,12.045876
- My accompanist just passed out.,English,-4.4227014,6.084345
Hector Passmore here passed out as soon as he saw a little blood in the tub.,English,-4.3920527,7.7594056
Damn fool keeps falling down,English,-1.092713,12.23361
I might faint on seeing her!,English,-5.1052566,13.209086
See you next fall.,English,-6.615399,6.852642
Not when you're about ready to collapse.,English,-4.72347,7.2818007
"It's no big deal, people black out every day.",English,-5.1361666,6.1309195
Who would have guessed this guy was gonna freak out and faint? You didn't.,English,-5.3741407,8.1854925
When Henry sees you coming down the aisle... he's gonna pass out on the spot.,English,-4.682817,7.256594
He passed out when he found one in a safe.,English,-2.9093592,6.314349
Take it easy.,English,-6.2378817,6.3871927
"You're gonna faint out here in this heat, honey.",English,-3.69745,6.763885
I'm so famished I feel like diving in.,English,-4.6770625,5.1206145
Fainting isn't evidence of anything.,English,-5.192155,6.017406
Then why'd you pass out on stage at Bing's party... before the first fucking song?,English,-5.1959114,12.309468
"Once you spazz out in school, friends are hard to come by.",English,-5.9362216,7.0964704
My client is ready to put this behind her.,English,-6.0404696,5.9483085
Now it's just time to let go.,English,-6.0348487,6.560012
They'll pat themselves on the back and they'll forget about it.,English,-3.6317577,6.423849
You have to let it go.,English,-5.8534727,6.4952106
- Get over it!,English,-4.808771,11.6160555
You have to let Terri move on with her life.,English,-4.2344728,6.871583
- Let's turn the page.,English,-5.6979685,6.0110555
"But if you really are sorry, then telling her face-to-face, it'll give her closure.",English,-3.4324422,6.4201465
You seemed to have moved on okay.,English,-4.2583213,5.9726963
"Point is, I grieved and I moved on.",English,-4.2881637,7.025714
"Closure, I guess.",English,-6.233581,6.055984
This means he's moving on with his life and he's not wallowing in self-pity and playing video games.,English,-5.4556217,7.452754
There is no moving on.,English,-6.2565,6.3417697
"You'll have to forgive him, his wife's just dumped him just like another one",English,-0.9464797,12.159834
"When Mer called, she said you were moving on.",English,-3.2918243,6.708008
"Oh, it's been an awfully long time.",English,-5.9580107,7.2349257
"All right, keep flipping pages.",English,-5.7621984,6.0641775
"And I didn't move on, Dad. I blamed you.",English,-3.539146,6.428603
So we can move on gracefully.,English,-5.2718673,5.9093695
It keeps turning the pages back.,English,-6.0492334,5.7657204
"Listen, I think you need to move out.",English,-2.8158073,5.4251986
You told me to move on.,English,-3.5741704,6.1111436
You can't let go because you're not willing to.,English,-3.6964328,6.6141977
Oy. Turn it over.,English,-5.213128,5.9004936
"- Jack, get over it. You've been re-tasked.",English,-4.5520873,7.643304
You have to move on.,English,-6.2470737,5.7517715
"You need to let this go, kid!",English,-4.4754314,11.74349
"You know, maybe... maybe it'll give them closure.",English,-4.5724344,7.766674
- You guys ready for closure?,English,-4.8465405,11.416477
People can't move on before they're ready.,English,-3.3731713,5.8899865
Jordan wasn't over him.,English,-3.3616278,6.845882
"Once a person's dead, you should really put it aside.",English,-3.3444326,6.146383
- And I feel for you Mack but I need you to think this through.,English,-4.7272377,7.7794986
So you can move on.,English,-6.245656,5.954331
Am I being really evil if I suggest that maybe he's trying to move on?,English,-5.691065,11.794564
You've moved on.,English,-6.225039,5.7381406
I don't know how to get closure.,English,-6.4309936,5.388833
But now it's time to let go.,English,-5.6698008,6.442206
I needed something.,English,-6.0156636,5.7172403
Get over it.,English,-6.065127,7.1560755
But there hasn't been any closure.,English,-6.428612,7.85986
"Ugh. A part of me hopes that Sam moves on, you know?",English,-5.086488,11.772057
"It's been 6 years, I need to move on.",English,-5.709058,6.0885673
It's called moving on.,English,-6.0114055,6.6644416
You move on.,English,-6.3445435,5.687224
"And the next, you're supposed to be friends and pretend you're never in love and then get closure so you can do it all over again.",English,-5.308379,7.41928
Closure.,English,-6.442271,5.4286537
Help him to move on.,English,-3.322971,5.7942023
I get things out of my system.,English,-6.144227,5.633343
"Darling, if you like the music, sit beside me and turn the pages.",English,-4.1586347,6.9819064
"I helped her let go of her past, steered her towards books and support groups.",English,-4.14613,6.645771
"- Y'know, maybe I can get some closure.",English,-5.29113,7.913804
Does that give you closure?,English,-5.2810206,12.688193
Get a life.,English,-5.7632847,6.37429
Your family moved on.,English,-5.479309,7.1989174
Mourn Matt's passing.,English,-6.440919,7.753584
- Are you ready to turn the page?,English,-4.6486115,11.897822
- So move on.,English,-5.420061,5.86324
"Look, I'm not an expert on love, but I think in order to move on from Ronnie, you actually have to move on.",English,-5.1986814,7.864372
Garvin wants this off his screen.,English,-4.606476,7.0136323
"Well, he was having a hard time letting go, and I was trying to get him to send my things.",English,-3.743341,7.1146307
"Well, still, families need to find closure and move on.",English,-6.354149,7.6597557
I hope you've put it behind you.,English,-5.1882715,5.8754463
"[Madison] Yeah, she needs to move on.",English,-5.5014386,8.102216
"Let him go, Annie.",English,-4.4267573,7.8309836
"- Now, how do you just turn that off?",English,-4.912643,11.510544
I thought you were over Pete.,English,-4.67277,7.651859
"I don't know why I feel like this is more about spite than closure, though. Aw.",English,-4.9094443,6.5859385
At least we brought her some closure.,English,-3.9044352,7.3466563
So Meredith called me and told me you might be moving on.,English,-4.394113,7.3328285
"If we can find out who did this to Drew, it's gonna give her closure, allow her to move on.",English,-5.1072173,8.067243
I thought I'd dealt with the loss of my babies.,English,-5.297653,6.605069
"I think we have to remember the best parts of him, and we have to move on.",English,-5.593476,8.078196
Help me turn to Page 46.,English,-6.3656726,5.4065723
"Chuck, just move on and be happy.",English,-4.6702065,7.8776097
"She's dead and gone, so get over it.",English,-4.6507936,7.7456017
- You've never gotten over Christina.,English,-4.4870973,7.394378
"Rafe sent his best friend to tell you so you would be OK, so you can move on.",English,-3.1929016,6.711996
"Well, I'm over you.",English,-4.664976,6.5747204
"Why is it, 10 hours after killing someone, you seem past it?",English,-5.721753,11.836068
"And apparently, she was on the rebound",English,-0.95627666,12.150363
"- Turn the page, already!",English,-4.528674,11.839474
Turn the page.,English,-5.703186,6.052128
So much for closure and moving on.,English,-6.5426736,7.710621
"If you're lucky, you get past it.",English,-5.7132816,6.740361
"Look, I'm sorry, you're sorry, next chapter, okay?",English,-5.4079914,11.99974
"You know, I gave you that note so you could finally get closure, not to open an investigation.",English,-5.1259727,8.005833
"Anyway, I have my 12-week checkup tomorrow with Dr. Moss so I ' m looking to put this whole thing behind me.",English,-5.64094,6.4686823
"In this trade, when people covet your death more than your life... it's understood that it's time to move on.",English,-5.9757094,6.993997
I never got closure. You know?,English,-5.1009474,12.07226
"Confront it by all means, but then move on.",English,-5.9457297,6.4648275
And he never really has gotten over me.,English,-4.059111,7.396575
"No, I didn't just get over it 'cause I like Silver.",English,-5.2848315,8.054105
"You never loved anyone more than one night, and it is you who will tell me it is time to turn the page?",English,-5.567038,12.510619
"All right, help me flip these pages.",English,-6.201511,5.507565
I tried to turn the pages quietly.,English,-4.865301,5.9470286
"Pay your back taxes, pay the penalties and move on from this. Just put it behind you.",English,-6.070165,6.93221
Ought to be a point where you move on.,English,-6.4445257,5.445142
And how would I know that she moved on and you can't?,English,-5.1584325,12.337446
Maybe I'm looking for closure.,English,-5.7799644,6.2609353
You really are turning over a new leaf.,English,-5.8926234,6.427247
"You know, I think he's turning over a new leaf.",English,-3.4494407,6.435996
Think he's up there turning' over a new leaf?,English,-5.1550303,11.160421
"I know you want space, but you can't have space, because Alex might be moving on.",English,-4.642028,6.8158865
I'm turning over a new leaf.,English,-6.238869,6.3194585
I'm getting over this. I am. I'm working really hard to get over this.,English,-5.507713,6.8091807
"If they start bombing the place, there's no telling what will happen.",English,-4.257094,6.7398047
"What will happen when the relationship goes sour... as, let's face it, most of Lorelai's relationships do?",English,-5.646739,11.809269
"They say when something bad happens to you, the first reaction is denial.",English,-5.6024904,6.985669
"I told you, we ran a business together. It turned to shit.",English,-5.287467,6.3126273
Things aren't going well.,English,-6.0990844,7.842381
"I mean no matter how bad it's gotten, we've been there for each other.",English,-5.404708,8.242599
Hey. This whole thing's gone sour.,English,-5.737986,6.0198393
"Just look at it like an episode of The Dating Game that went a little bit, you know, awry or something like that.",English,-5.423807,7.991173
She's got vinegar tits!,English,-4.9323244,12.57227
I'm glad I got out of there when I did.,English,-4.311978,6.36216
One of your deals may be going bad.,English,-6.3353367,6.1310897
If anything goes wrong you'll take the blame,English,-0.9566551,12.181285
Her marriage just fell apart.,English,-4.362761,7.6517496
"Oh, my. This is taking a nasty turn, isn't it?",English,-4.7204123,11.84376
Things got a little ugly.,English,-5.75017,6.5788493
This gets messy and I'm not going to have any choice. Do you understand?,English,-5.657021,12.407188
Bad things happen when we get into a pack.,English,-6.2479563,7.223556
"Oh, God, this could be very ugly.",English,-4.976578,7.24826
You think that since women get pregnant to fix a troubled relationship why can't a guy adopt a kid to do the same?,English,-5.415615,11.507871
"Oh, this is getting heavy.",English,-5.7871757,6.81529
And watch it turn to vinegar?,English,-5.172602,12.063505
Things are about to get ugly over here.,English,-6.496371,7.2654734
Everything's about to turn to crap.,English,-5.8488846,6.850045
"He came here, and everything went to shit.",English,-3.4203372,6.855665
Then something went wrong,English,-0.9358456,12.139325
"If anything goes wrong, you step in.",English,-5.429082,6.480249
"Water grows bitter with poison, Wine turns into vinegar.",English,-3.5151818,6.1761003
It's not just a case of a marriage gone sour.,English,-6.60903,7.6514425
Relations between Martin Geist and Ruth Zelig... have grown strained.,English,-6.5209007,7.9079127
He followed you when you left here and alerted me when things went sour.,English,-4.560261,6.7673116
When I hear matters of state discussed by men invariably I find myself wondering about why the wine has gone sour.,English,-6.0393987,7.728896
"We just want to stop here, we want friendship not screw up.",English,-5.232093,6.511378
When it all goes wrong.,English,-6.5255594,6.594396
"We both knew that this situation could get messy, and it has.",English,-4.62439,7.155794
"If it comes to a fight, we're gonna be outnumbered.",English,-3.6987536,6.5938153
But all that's in danger of flying out the window.,English,-3.1884205,6.347935
"Of course, this is business and sometimes things go astray.",English,-6.45365,7.35773
"He's an Austrian-born Jew, who immigrated to the United States when things began turning sour for the Israelites.",English,-6.2581787,8.059751
THERE'S ONE THING I WANT TO DO BEFORE THE SHIT HITS THE FAN TOMORROW.,English,-3.2161639,11.093739
After you left it turned into a roman circus.,English,-5.1690054,6.7211933
"Never,ever involve lawyers. Things are bound to turn nasty.",English,-5.4357953,7.054238
And it will get ugly.,English,-5.422449,6.749066
That wasn't part of the deal. I think we ought to get out of here before something happens.,English,-3.8081892,7.401718
I had a feeling something would go wrong.,English,-4.484136,6.480261
I wouldn't say it's going sour.,English,-3.6802802,6.0690775
"Oh, this is going badly.",English,-5.77499,6.2609625
It was a pretty eventful trip.,English,-5.4006667,7.522973
"If anything went wrong, your name might come up.",English,-6.185992,6.2837534
"OK, I hear what you're saying, and I didn't mean for dinner to devolve into a merger meeting.",English,-5.609584,7.452477
"All right, as I was saying, this story is gonna mushroom.",English,-5.584581,7.409357
"God, everything went wrong.",English,-4.6090527,7.3836226
"If this thing falls apart, we'll all be looking at jobs in oil companies.",English,-6.381814,7.463255
"When the relationship turns sour, will you want to look for someone else?",English,-5.4593816,11.643438
"But judging by that hunting knife in his chest, I think we can presume that their relationship had soured somewhat.",English,-4.167798,7.778432
Has your relationship reached its inevitable ugly end?,English,-5.389992,11.2769
Basically.,English,-6.4696975,5.3530903
Right there.,English,-6.201828,6.420107
Diplomacy. Janeway's answer to everything.,English,-6.1769314,7.296544
"Hmm, sounds like typical Oliver Queen thinking.",English,-5.5350704,8.238231
"This is so typical, Tess.",English,-5.156949,7.7273135
That's my boy!,English,-5.147208,13.241584
"Oh, it's just like her.",English,-4.397801,7.77007
That's me all right.,English,-2.9695835,5.5639114
"Well, I saw this graph of recent graduates from my law school... and statistically, I was right where it said I should be.",English,-6.24971,7.2472186
This is typical of you.,English,-5.279968,6.2003083
That definitely sounds more up Roy's alley.,English,-6.1200995,8.059791
This is who he is.,English,-6.281203,7.204259
(squeals) that's the perfect June!,English,-4.544798,11.851782
He looks just like Victor.,English,-3.0580049,6.3741417
Just like his father.,English,-4.175409,7.617924
-That's Katrin!,English,-5.1448836,13.225885
She looks just like the Virgin Mary.,English,-3.9108245,7.1211247
he's just like you.,English,-5.8283353,4.9941664
A man like Sanshiro must feel somehow responsible for his death.,English,-3.9701612,7.045408
Sounds like Laura.,English,-5.8024707,6.7300997
Just like his Grandpa!,English,-5.0502357,13.039885
That is so Cece.,English,-4.1544647,7.451079
This is so fucking typical of you.,English,-5.0472326,7.809004
"- Anyway, out of nowhere, nowhere, came this brilliant idea.",English,-5.4595246,7.0854344
- It is really you.,English,-3.992914,6.273586
It's Emily Kmetko all over again.,English,-6.285207,7.9160604
Jonathan would do that.,English,-3.130477,6.3440075
"You're gonna laugh, but I swear, this guy James Sidas looks exactly like you.",English,-4.4207206,7.565285
Sounds like my son.,English,-5.954659,6.632819
You- - You look just like my father.,English,-2.5863116,5.3613014
- Goddamn right. It's just her style.,English,-5.1787615,8.096392
That's how he likes to do it.,English,-3.3217337,6.259075
"Believe me, he gave up all he's got.",English,-3.7919722,6.888611
"Yep, that was you, Jack.",English,-4.249332,7.500454
"Yeah, that sounds like justin.",English,-5.170811,5.820266
"That's my daughter, just like her mother...",English,-2.279486,13.119765
She almost went on the news and blew the whistle on the entire alien invasion.,English,-3.5495203,7.111853
"She looks just like Sid, doesn't she?",English,-5.5667152,12.94927
Just like his dad.,English,-4.229037,7.824244
There's an old fellow at the club looks as much like me as I do.,English,-4.24639,7.6306887
"- No, she's just being Mother.",English,-4.379198,7.2042837
"To wit, Barney.",English,-5.592277,7.2315044
I beat it out of him.,English,-3.6732037,7.162163
"""To tell you the truth, I thought he might slip me the answer."" Very John!",English,-5.0446396,12.233895
"Yeah, that's Keith.",English,-5.740554,8.064846
They all spat in my face.,English,-3.0128477,6.280478
You spoke extremely well.,English,-2.6987746,5.4501157
Lauren spilled everything.,English,-3.3164923,6.646189
"Yeah, ain't that just like you, baby?",English,-5.3148575,12.776575
You are just a copy of your father!,English,-5.0945396,12.674075
"Wow, that's an amazing likeness.",English,-4.326577,6.5772324
Didn't Baal mention that to you?,English,-5.519086,13.061351
This is Bulstrode's handiwork.,English,-6.3537292,6.8969407
She's just like her father.,English,-2.6081364,5.5151567
Anyway... doesn't he look just like him?,English,-5.524077,12.955743
"You're your daddy's daughter, all right.",English,-3.2218685,5.9042244
But it looks exactly like the mutt.,English,-6.350259,5.305606
That's just like him.,English,-3.9514196,7.2161036
It's Addison from start to finish.,English,-5.759349,7.1511283
- He's a dead ringer for me.,English,-4.262837,7.254887
"It's ridiculous that we don't know what we're protecting him from, but... Typical Artie.",English,-5.080628,7.9473414
"- Ah, well, that's me.",English,-5.4462256,6.9059
We both know Hilly Blue's signature.,English,-6.013332,5.938694
That sounds a lot more like Nola's idea.,English,-5.421663,8.019511
And he looks just like me.,English,-3.6094215,6.8850627
They all spit.,English,-4.0050673,7.2251296
Typical Singapore.,English,-6.5112453,6.6361547
Uh! That was an incredible Stallone.,English,-5.498908,8.1301565
Our CD is sold out!,English,-4.484204,11.6023855
This is Scott.,English,-5.6304836,7.6044636
So much like their father in funny ways,English,-1.0240055,12.106733
- That sounds so...,English,-2.1568222,13.068358
"- Oh, yeah, that sounds like Henry.",English,-5.2286186,8.035159
You look just like Dizzy Gillespie.,English,-4.9446716,7.546065
That's us seaplane pilots!,English,-4.65793,12.259353
- He looks exactly like Mizushima.,English,-4.1325374,7.1777387
"- Sounds like Randy, cynical bastard.",English,-5.1428523,8.05495
That sounds like Walter.,English,-5.6589346,7.85796
"Everyone's spitting at you, but you're not ready.",English,-4.901845,6.4873824
"This is Mud, this is exactly what he does.",English,-4.772907,7.505566
"Photographs never did him justice, but he looked exactly like this.",English,-4.0063605,7.268483
You want to know where she is? She's helping the police.,English,-3.2798657,6.2501817
They looked exactly like me.,English,-3.8592088,7.280704
- Somebody get this guy an ambulance.,English,-4.706658,7.2763014
Just like you.,English,-5.8920155,5.6807966
"Oh, that's just Cassie.",English,-4.9877415,7.975112
That was pure me.,English,-4.2719054,7.499323
"Yeah, isn't that just like him?",English,-5.0284176,12.302881
That's just typical.,English,-6.0542,7.21875
"You were willing to risk that? Oh, that is classic you!",English,-4.7200627,12.021897
She's not my mom.,English,-2.982029,5.7589283
Mack's in the other room right now spilling his guts out.,English,-4.2230334,7.5069532
This is Nathan Miller all over again.,English,-6.346057,7.7839184
"JESSENlA: Oh, he looks just like Wil.",English,-4.292561,7.279438
don't you think?,English,-5.3410196,12.931798
-That's my boy.,English,-3.009989,5.1655593
"That's typical of you, always on the outside looking in.",English,-5.069535,6.947253
"Jesse, he looks exactly like Irving.",English,-3.1369126,6.618507
Two drops of water!,English,-4.6787534,11.7457075
"Jerry, if anybody should be doing this, it's you.",English,-3.9472535,7.466113
Just 'cause you're married to law enforcement doesn't give you the right to... to take somebody's name down like that.,English,-5.817285,7.7599936
"They step in, they buy it for a pittance.",English,-5.137928,6.6146812
"MacGyver, Khan would sell you down for a second cup of coffee, you know?",English,-4.9172893,11.880701
"- Oh, nothing. We practically stole it from them.",English,-3.690441,5.535847
It's cheap as chips.,English,-6.23409,6.334111
Had to sell my house at a loss.,English,-6.0899706,5.8655233
"These chinese kids are selling their teeth for peanuts, see?",English,-5.171291,11.319633
Sold for cheap a long time ago.,English,-6.356087,6.171195
He is going to end up selling this place to somebody for cheap. For the land alone.,English,-6.2405615,6.79046
"The furniture is second hand, but paid for nonetheless.",English,-4.14494,6.025566
Is it also irrelevant that you leased a vacation home from Kentwell on Catalina Island for a few hundred dollars a year?,English,-5.1012874,11.36344
Refused to take even a mouthful of bread.,English,-5.860907,6.5609307
That's chump change.,English,-6.4931316,6.9620037
"But how could she focus on that, when she had a stick to pee on?",English,-4.1015415,7.9251833
"For a pittance, you'll risk your life to protect someone else's fortune?",English,-5.127833,11.509277
"We are going to turn it into a slum, then buy the whole neighborhood at bargain basement prices.",English,-6.298312,6.792694
"It was possible to go and make recordings with live musicians very cheaply, compared to the rest of the world.",English,-6.3624973,7.291616
"I mean, they just repurchased Caspere's shares for pennies and redistributed them.",English,-6.4594536,7.519541
Everybody is looking for a cheap ride out to McMurdo.,English,-6.775712,7.201398
This property down here can be bought for dirt cheap.,English,-6.3933206,6.4361596
The owner is up to his neck in debts and we may be able to get it very cheap.,English,-6.690912,6.911692
Five million dollars isn't nothing.,English,-5.200535,6.2030687
And who gets Lakefront property bought for a fraction of the market price?,English,-4.861097,11.407824
"We bought that sucker for nothing 50 years ago, and now Chicago sells it off for a couple million pounds.",English,-6.712208,7.390103
"Well, it's better than what most people do at odd hours on a computer.",English,-5.5684304,5.8374457
"A gentleman's title and connections are plainly no more than a trifle, as far as Miss Fleming is concerned!",English,-4.7981567,12.35752
We're practically giving it away.,English,-6.6943116,6.8353653
"- Hey, it's not much.",English,-5.6647177,6.0015273
"I know, we practically stole it, right?",English,-5.5562363,12.311242
What's a loaf of bread anyway?,English,-5.1131325,11.721531
And I will not throw it away for nothing.,English,-3.7010489,6.3828597
They loaned money to acquire it at dirt cheap price,English,-0.9367804,12.137816
"Somebody's trying to get a jump on real-estate, buying up Beverly Hills.",English,-6.6534686,7.6970353
They closed and I picked up a bunch of stuff for almost nothing. Great.,English,-4.9429226,5.971822
And real cheap.,English,-6.3503337,6.2202287
A pittance to Corinne Chauvet and a pittance to Valeria Monetti.,English,-6.400782,7.924284
"You don't get it, it cost me next to nothing.",English,-2.84146,5.8070464
"I was just thinking about you... imagining you in your expensive villa, enjoying life... while we work like idiots for a loaf of bread.",English,-5.2686863,6.5660453
There were 14 children. And we had to fight for our bread at the table:,English,-1.762317,12.150169
I bought it for nothing 15 years ago when no one wanted to live in this neighborhood.,English,-6.168811,7.083495
And we buy this place for nothing.,English,-6.261055,6.5297027
But you paid a lot to be in the Olympics.,English,-4.6750765,6.131981
"No, sir, no peppercorn - repayment for a debt.",English,-4.549261,6.5435247
"There's a lot of talent out on the street. And I can pick 'em up for a song, which means...",English,-2.1490006,13.0399885
She says you can open a business there for no money at all.,English,-3.4863608,5.9723806
"Listen, I know a place where you can get all this stuff real cheap.",English,-4.441678,6.2284255
I sold you that land for next to nothing.,English,-6.1088753,6.7135015
"Before the crops are ripe, the bosses bankrupt the peasants and seize their land as payment. Then the soy-sauce merchant buys the land on the cheap.",English,-6.50969,7.3632894
Need a hand? Nah.,English,-5.1830373,6.8273625
"- Hey ya, may I help you on here ?",English,-4.773553,12.037745
"He's uh, helping out, keeping things together with the vendors and...",English,-2.1661513,13.051329
Little help?,English,-4.6233015,11.643802
Give us a hand.,English,-4.836069,11.169662
"Why? - Tuck, please help me out here.",English,-6.38159,5.4758325
"You guys are so good at finding things, maybe you could give my partner a hand.",English,-4.7232456,5.720343
"Hey, give us a hand.",English,-6.2850122,5.530266
"Hey, fellas, let me give you a hand.",English,-5.3254642,6.117401
"Hey, Dim, let's give her a hand.",English,-4.8088865,6.229486
"Yeah. While you're here, can you help me move this thing real quick?",English,-5.1291614,11.665421
"Maybe not that, but... [cat meows]",English,-4.6743274,12.40955
Come here and give me a hand.,English,-5.851002,5.5554547
Come out here and give your big bro a hand.,English,-6.3644514,6.514744
- Looks like you need a hand. - Thank you.,English,-2.9093027,5.37033
"Look out, McCoy. Get your axe and come on up here and pitch in.",English,-4.592588,7.9522543
"Let me give you a hand with these fish, huh?",English,-5.2699704,11.980584
"Micki, give me a hand with this.",English,-6.410581,5.4381433
"Here we go again. Come on down, give us a hand.",English,-5.5582914,6.4968686
"I say give me a hand, sidekick.",English,-3.6758478,6.4312596
"Kid, come and lend me a hand.",English,-4.464,5.9900475
- I got everything almost finished.,English,-3.4346101,5.175331
I was the one tried to help you.,English,-3.763178,5.8719287
"Well, yeah yeah, alright, you help out here and there, but ultimately it's just like World War II ... and who won that?",English,-4.9567733,11.91394
If you want to be a cop then lend me a hand.,English,-3.8166318,6.227315
Give me a hand here! Hey!,English,-6.238876,5.5505877
You lending I.A. a hand?,English,-4.6717143,11.702255
"Give us a hand, boys.",English,-6.1653337,5.5716796
"Okay, don't bother yourself helping me.",English,-5.41101,6.682533
Go find Baz. Give him a hand.,English,-5.063812,6.245506
"Well, I thought I might be able to... Help you out with that little biography you've been writing about me.",English,-4.8623796,6.354496
She lends you a helping hand at home and her father at work.,English,-4.565488,6.367706
They're happy to cover my shifts or pitch in on an assignment if I'm behind.,English,-5.6715655,5.962714
- Give us a hand here.,English,-6.37628,5.4632387
"Adams, you idiot, help me out.",English,-6.370538,5.492678
"All right, lads. Come on, lend a hand.",English,-4.5782146,6.4509053
Need help or what?,English,-4.624561,11.612097
"No, you won't. Give 'em a hand.",English,-3.2974937,5.8086343
- Can I help you'?,English,-5.2209363,12.809884
As long as it's on the cuff and not on my back.,English,-5.6757984,5.8507605
He's just helping out with the party because he loves Miguel.,English,-3.3017623,6.7792754
"I need a solid here, bro.",English,-5.13913,6.843546
You're supposed to be on the island helping the cajun.,English,-4.6398335,6.2847347
"If the guy comes here again, text ""911"" to this number, and I'll be here.",English,-4.360407,6.102298
Hurry this line forward.,English,-6.423713,5.53562
Give me a hand with this.,English,-6.454368,5.4009743
What i wouldn't give for a kick-starter.,English,-6.4354076,6.7075253
"Hey, Sachkov! Take this, will you?",English,-5.2551823,12.589305
Come help me!,English,-4.636864,11.525423
You big horse! Come on up here and give me a hand.,English,-2.743711,5.623611
Is that still a reach for you? Huh? Not financially set for that yet?,English,-5.2175794,11.399141
Hello there. Evans Can you give me a hand with this?,English,-4.6143274,11.545343
For lending me a hand.,English,-5.8594503,5.675025
Spring cleaning?,English,-5.197029,11.23262
"Let me give you a hand up, Bob.",English,-4.49482,6.0091515
"Maybe I could, you know, help or something?",English,-5.520277,12.252139
"Look, honey, angelo came to help move.",English,-4.1380844,7.3557377
"Sir, I think I'll stay and help.",English,-2.8147988,5.410388
I'm perfectly happy to give you a boost.,English,-3.9773195,5.7580495
"Mm-hmm. Okay, Dee, this is truly pathetic, and you are really bringing us down, so we're gonna help you out.",English,-4.701835,7.6385927
"- Hey, want a hand? - Yeah.",English,-4.7079635,5.363325
"I help take care of the kids, I do a little light housekeeping, part-time cooking, drive carpools.",English,-5.8354616,5.769525
Dr. Pratt is asking for another set of hands.,English,-4.404197,6.4290104
"All right, give mea hand.",English,-6.4019685,5.398972
- You ladies need a hand?,English,-5.248591,11.467218
Your coach and I are meeting the school board so you can finish the year at home.,English,-5.727091,6.1163807
"Eduard, come and help.",English,-4.452708,5.9729567
"Come on guys, give me a hint.",English,-5.5256286,6.206215
"Here, pitch in.",English,-6.4103293,5.6367693
GET BEN TO GIVE YOU A HAND.,English,-3.2670538,11.136076
