idiom_id,text,type,variation,cosine_distance_to_eng,x,y
84,- j'aime qu'il aille droit au but,french_variation,deleted_le,0.5588740110397339,6.8478003,3.1599548
85,bon maman allons droit au but et essayons de sauver l'anniversaire de rebecca,french_variation,deleted_le,0.8109383583068848,18.697958,14.506425
86,amber je vais aller droit au but,french_variation,deleted_le,0.7619979977607727,-0.41021204,1.4203459
87,allons droit au but et passons au jardin,french_variation,deleted_le,0.7331472635269165,-6.0029955,16.614437
88,nous avons beaucoup à nous dire allons droit au but,french_variation,deleted_le,0.7782056331634521,-0.07937464,-1.8514624
89,allez droit au but s'il y en a un,french_variation,deleted_le,0.7693924903869629,4.686145,0.37360743
90,allons droit au but,french_variation,deleted_le,0.6263699531555176,24.916882,-21.265383
91,c'est aller droit au but ça,french_variation,deleted_le,0.6158362627029419,7.549022,-4.3073516
92,normal allez droit au but,french_variation,deleted_le,0.5930998921394348,-2.4747002,10.053066
93,j'allai droit au but,french_variation,deleted_le,0.5304009914398193,2.1672971,-0.6288263
94,donc si on allait droit au but,french_variation,deleted_le,0.6598111987113953,4.657513,-2.6291914
95,réunissez-les et allez droit au but,french_variation,deleted_le,0.8207684755325317,9.723671,6.0200405
96,allons droit au but parlons argent,french_variation,deleted_le,0.7670632004737854,-1.9566449,-5.0143795
97,vous allez droit au but moi aussi,french_variation,deleted_le,0.7189996242523193,0.42352012,11.775034
98,elle va droit au but,french_variation,deleted_le,0.4192754030227661,9.711138,-1.8092396
99,non je veux aller droit au but et me tailler d'ici au plus vite,french_variation,deleted_le,0.7877041697502136,15.067812,11.139274
100,j'en ai marre de jouer au chat et à la souris j'ai faith pour ça allons droit au but,french_variation,deleted_le,0.5337784290313721,15.920328,-9.276794
0,et maintenant une jeune femme qui va droit au ma sœur roberta tubbs,french_variation,deleted_but,0.7821590900421143,-9.84222,18.610636
1,rebecca je je vais aller droit au,french_variation,deleted_but,0.573944628238678,-1.1335928,1.1182035
2,allons droit au veux-tu,french_variation,deleted_but,0.6141319274902344,-17.871223,8.662499
3,allons droit au,french_variation,deleted_but,0.7071437239646912,21.309578,-8.125472
4,ça ne vous dérange pas si on va droit au,french_variation,deleted_but,0.7620154619216919,1.9664905,-2.9543302
5,de fait messieurs je vais aller droit au,french_variation,deleted_but,0.7034445405006409,0.87578905,2.707666
6,je vais aller droit au,french_variation,deleted_but,0.785690426826477,1.0549732,1.4769131
7,c'est une question qui va droit au,french_variation,deleted_but,0.6761549711227417,12.376505,17.472271
8,c'est pourquoi messieurs je vais aller droit au,french_variation,deleted_but,0.8042168617248535,0.6936863,2.9007246
9,concentre-toi et va droit au,french_variation,deleted_but,0.6943175792694092,7.4162583,5.76226
10,vous me connaissez alors je vais aller droit au,french_variation,deleted_but,0.6941338777542114,1.2993287,6.2177606
11,vouiez-vous aller droit au,french_variation,deleted_but,0.6606122255325317,7.1857195,-2.810287
12,nous allons aller droit au,french_variation,deleted_but,0.6806455850601196,21.323006,-8.133019
13,est-ce qu'on peut aller droit au,french_variation,deleted_but,0.5254849195480347,8.051745,-3.5597212
14,je vais aller droit au tu es seul pour la soirée de noël non,french_variation,deleted_but,0.5832089185714722,-7.1591663,6.797482
15,très bien allons droit au,french_variation,deleted_but,0.7250733971595764,21.061295,-8.280286
16,de cette manière ils iront droit au en un seul coup,french_variation,deleted_but,0.8131388425827026,-9.09204,2.0406737
17,eh bien c'est brutal mais ça va droit au,french_variation,deleted_but,0.6736400127410889,-1.7970544,7.2203717
18,bon allons droit au alorscyrus je te présente sanders black,french_variation,deleted_but,0.8023649454116821,21.375422,12.115303
19,ne me sors pas une longue explication et va droit au,french_variation,deleted_but,0.8573600053787231,7.662105,4.420178
20,eh bien allons droit au ça signifie que l'entreprise savait que l'amiante provoquait le cancer,french_variation,deleted_but,0.7806606292724609,16.336882,-5.847746
21,allez droit au,french_variation,deleted_but,0.6058946847915649,7.320991,-2.2382734
22,alors je vais résumer ça et aller droit au,french_variation,deleted_but,0.7046332359313965,2.25294,3.230558
23,si on allait droit au,french_variation,deleted_but,0.43421274423599243,3.9072218,-1.770648
24,allons droit au agent burke,french_variation,deleted_but,0.7993366718292236,-0.11008955,-17.567057
25,tu vas droit au papa,french_variation,deleted_but,0.5949743986129761,5.7023034,-1.191447
26,je pensais juste qu'on pourrait aller droit au,french_variation,deleted_but,0.8208218216896057,8.464491,0.79354966
27,je sais que vous êtes occupée aussi je vais aller droit au,french_variation,deleted_but,0.7735744714736938,1.5817635,8.514747
28,trêve de plaisanteries allons droit au,french_variation,deleted_but,0.6881006956100464,1.6610689,15.389317
29,tu es bien ma fille tu vas droit au,french_variation,deleted_but,0.7198669910430908,10.064441,9.840966
30,alors si t'allais droit au,french_variation,deleted_but,0.8282510042190552,4.5212893,-2.4291215
31,il y a aucune intrigue de nos jours ça va droit au,french_variation,deleted_but,0.7225906848907471,-8.810993,-4.6106305
32,louise m'attend pour dîner allons droit au,french_variation,deleted_but,0.8601175546646118,-0.4150753,22.590887
33,j'adorerais me battre avec toi mais je préfère aller droit au,french_variation,deleted_but,0.6320951581001282,10.572765,19.420675
34,vous semblez aller droit au,french_variation,deleted_but,0.7562805414199829,7.520524,-1.7499864
35,votre usine est remarquable mais puis-je aller droit au,french_variation,deleted_but,0.7557495832443237,7.8089895,14.348838
36,bon allons droit au,french_variation,deleted_but,0.8399909734725952,21.30787,-8.1476
37,je vais aller droit au milo,french_variation,deleted_but,0.7499237060546875,0.6704094,0.56982034
38,bon allons droit au d'accord,french_variation,deleted_but,0.7476671934127808,22.312737,-7.580375
39,enfin bref allons droit au,french_variation,deleted_but,0.7728598117828369,24.110075,-19.534338
40,il va droit au,french_variation,deleted_but,0.6217695474624634,7.562248,-2.2498999
41,- on peut aller droit au,french_variation,deleted_but,0.7094424366950989,8.445735,-3.5151343
42,allons droit au où est la drogue,french_variation,deleted_but,0.7113768458366394,-4.114472,-5.371648
43,les gens commencent à s'interroger alors va droit au d'accord,french_variation,deleted_but,0.7399407029151917,1.9043953,-7.202846
44,- allons droit au,french_variation,deleted_but,0.5354856252670288,21.29947,-8.130457
45,maintenant allons droit au - le tirage au sort,french_variation,deleted_but,0.8286276459693909,-13.190735,12.441799
46,vous êtes très occupée alors allons droit au,french_variation,deleted_but,0.7907809019088745,0.87240887,7.9978385
47,puis-je comme on dit chez vous aller droit au professeur,french_variation,deleted_but,0.764456033706665,8.668926,18.725231
48,nous nous connaissons alors allons droit au et dites pourquoi vous êtes ici,french_variation,deleted_but,0.6912598609924316,8.011841,-10.707571
49,je serai à vos côtés malgré vos insultes parce qu'un révolutionnaire va droit au coûte que coûte,french_variation,deleted_but,0.8833715319633484,-8.125188,13.357486
50,- tu vas droit au,french_variation,deleted_but,0.7460001707077026,7.0525703,-2.049321
51,chéri il vaut parfois mieux éviter d'aller droit au,french_variation,deleted_but,0.7265995740890503,5.9829807,11.779616
52,mais allons droit au et voyons s'il n'y a pas de l'adn de connie dessus,french_variation,deleted_but,0.8114527463912964,-7.1824512,-2.6675436
53,je vais aller droit au jack,french_variation,deleted_but,0.8672299981117249,3.0982475,1.4553021
54,- je vais aller droit au,french_variation,deleted_but,0.6912027597427368,1.0412989,1.5225816
55,j'irais droit au,french_variation,deleted_but,0.5450841188430786,2.071868,-0.40307468
56,laissez tomber les formalités allez droit au votre idéal est peut-être ici,french_variation,deleted_but,0.7224931716918945,0.22998987,-11.461688
57,d'accord allons droit au,french_variation,deleted_but,0.7480020523071289,21.581493,-8.068255
58,pour aller droit au ma soeur je veux que dieu me choisisse,french_variation,deleted_but,0.8086130619049072,6.0875916,17.793787
59,toby allez droit au je vous en prie,french_variation,deleted_but,0.7930513024330139,3.7424371,-4.7086086
60,bien j'irais droit au,french_variation,deleted_but,0.8055122494697571,2.0077922,-0.27731436
61,e allons droit au,french_variation,deleted_but,0.6774282455444336,21.278316,-8.16144
62,allons droit au qu'on puisse vite rentrer chez nous,french_variation,deleted_but,0.7511941194534302,-2.6352875,4.471129
63,si tu veux quelque chose va droit au,french_variation,deleted_but,0.6978391408920288,3.969424,-3.7311366
64,je devrais aller droit au,french_variation,deleted_but,0.7702585458755493,1.0418504,1.3587471
65,laisse-moi aller droit au,french_variation,deleted_but,0.7787870168685913,3.326829,3.019864
66,allons droit au est-ce parce qu'elle est noire,french_variation,deleted_but,0.7691857218742371,10.943901,4.7338276
67,elle sait ce qu'elle veut et va droit au,french_variation,deleted_but,0.8801148533821106,-17.36097,-4.326572
68,tessa je vais aller droit au,french_variation,deleted_but,0.7349586486816406,-1.1823657,1.6494899
69,eh bien tu es allé droit au avec celle-la,french_variation,deleted_but,0.80116868019104,11.51164,10.158192
70,bien allons droit au,french_variation,deleted_but,0.6495958566665649,21.279242,-8.176332
71,si vous alliez droit au entendu,french_variation,deleted_but,0.5064588785171509,2.478,10.458376
72,larry je vais aller droit au,french_variation,deleted_but,0.8269305229187012,1.4990785,2.0814378
73,permettez-moi d'aller droit au,french_variation,deleted_but,0.7002909779548645,3.3106673,3.0148945
74,si vous êtes au courant de tout allons droit au,french_variation,deleted_but,0.8139438629150391,17.027002,4.9936395
75,vous êtes un homme très occupé clairement alors nous allons droit au,french_variation,deleted_but,0.9445884227752686,8.641683,-1.1504424
76,tu vas droit au,french_variation,deleted_but,0.7650196552276611,7.151262,-2.0910923
77,pour aller droit au on s'intéresse à un de vos élèves,french_variation,deleted_but,0.8452357053756714,5.537137,6.1709857
78,insulte-les de hippies et va droit au,french_variation,deleted_but,0.8253264427185059,-4.0167675,18.703197
79,et à en juger par vos regards je vais aller droit au,french_variation,deleted_but,0.8409746885299683,0.7526819,6.6424923
80,je croyais qu'on irait droit au,french_variation,deleted_but,0.594089150428772,8.280383,0.44807845
81,je sais que votre temps est précieux donc je vais aller droit au,french_variation,deleted_but,0.8781849145889282,2.1476808,7.7004266
82,je ne peux y croire vous allez droit au n'est-ce pas,french_variation,deleted_but,0.7827974557876587,12.492655,12.190927
83,vous allez droit au,french_variation,deleted_but,0.7545273303985596,7.290752,-2.1902683
84,- j'aime qu'il aille droit au,french_variation,deleted_but,0.5493625402450562,6.861793,3.1714072
85,bon maman allons droit au et essayons de sauver l'anniversaire de rebecca,french_variation,deleted_but,0.8004913330078125,18.695498,14.504013
86,amber je vais aller droit au,french_variation,deleted_but,0.7669717669487,-0.38897565,1.4280597
87,allons droit au et passons au jardin,french_variation,deleted_but,0.7341594099998474,-6.023023,16.63406
88,nous avons beaucoup à nous dire allons droit au,french_variation,deleted_but,0.7602999210357666,-0.06398022,-1.8367149
89,allez droit au s'il y en a un,french_variation,deleted_but,0.7693244218826294,4.6871734,0.38675797
90,allons droit au,french_variation,deleted_but,0.6174876689910889,21.286833,-8.14619
91,c'est aller droit au ça,french_variation,deleted_but,0.6059778928756714,7.4716625,-4.393903
92,normal allez droit au,french_variation,deleted_but,0.5681098103523254,-2.4737887,10.05192
93,j'allai droit au,french_variation,deleted_but,0.5201977491378784,2.0975113,-0.4371705
94,donc si on allait droit au,french_variation,deleted_but,0.6401069760322571,4.4456787,-2.3991613
95,réunissez-les et allez droit au,french_variation,deleted_but,0.8052390813827515,9.812389,6.087172
96,allons droit au parlons argent,french_variation,deleted_but,0.7561414837837219,-1.9825829,-4.9874196
97,vous allez droit au moi aussi,french_variation,deleted_but,0.6293047070503235,0.42510116,11.773944
98,elle va droit au,french_variation,deleted_but,0.4046238660812378,9.692799,-1.8184855
99,non je veux aller droit au et me tailler d'ici au plus vite,french_variation,deleted_but,0.7838701605796814,15.090872,11.161387
100,j'en ai marre de jouer au chat et à la souris j'ai faith pour ça allons droit au,french_variation,deleted_but,0.5327953696250916,15.961102,-9.236177
