idiom_id,text,type,variation,cosine_distance_to_eng,x,y
88,nous avons beaucoup à nous dire allons droit au but,french_variation,deleted_le,0.38281750679016113,4.280182,8.065436
89,allez droit au but s'il y en a un,french_variation,deleted_le,0.24388325214385986,18.084955,7.5737753
90,allons droit au but,french_variation,deleted_le,0.6023884415626526,6.5482063,17.522234
91,c'est aller droit au but ça,french_variation,deleted_le,0.42497730255126953,7.433361,10.929615
92,normal allez droit au but,french_variation,deleted_le,0.41513365507125854,9.989376,21.74831
93,j'allai droit au but,french_variation,deleted_le,0.6668063998222351,7.38378,3.9753063
94,donc si on allait droit au but,french_variation,deleted_le,0.3400508165359497,3.791017,8.759366
95,réunissez-les et allez droit au but,french_variation,deleted_le,0.4439812898635864,4.100783,12.6188965
96,allons droit au but parlons argent,french_variation,deleted_le,0.20841717720031738,0.18846267,1.8483521
97,vous allez droit au but moi aussi,french_variation,deleted_le,0.4290119409561157,8.651696,-3.4022777
98,elle va droit au but,french_variation,deleted_le,0.6996437311172485,9.200562,10.97399
99,non je veux aller droit au but et me tailler d'ici au plus vite,french_variation,deleted_le,0.27018165588378906,17.04324,-3.6845624
100,j'en ai marre de jouer au chat et à la souris j'ai faith pour ça allons droit au but,french_variation,deleted_le,0.6891273558139801,10.626096,-8.375532
0,et maintenant une jeune femme qui va droit au ma sœur roberta tubbs,french_variation,deleted_but,0.37683480978012085,19.862776,4.604285
1,rebecca je je vais aller droit au,french_variation,deleted_but,0.4927677512168884,9.781849,5.839234
2,allons droit au veux-tu,french_variation,deleted_but,0.32155489921569824,0.5630312,10.495486
3,allons droit au,french_variation,deleted_but,0.30641984939575195,6.288673,10.301695
4,ça ne vous dérange pas si on va droit au,french_variation,deleted_but,0.21703016757965088,0.2495408,16.222364
5,de fait messieurs je vais aller droit au,french_variation,deleted_but,0.4009517431259155,6.6662207,2.8020647
6,je vais aller droit au,french_variation,deleted_but,0.27476727962493896,8.103885,4.620278
7,c'est une question qui va droit au,french_variation,deleted_but,0.567671537399292,15.51251,9.551431
8,c'est pourquoi messieurs je vais aller droit au,french_variation,deleted_but,0.3838541507720947,6.508412,2.6395555
9,concentre-toi et va droit au,french_variation,deleted_but,0.27891790866851807,8.718363,9.137795
10,vous me connaissez alors je vais aller droit au,french_variation,deleted_but,0.3897515535354614,10.356179,2.6194177
11,vouiez-vous aller droit au,french_variation,deleted_but,0.5699459612369537,0.51468235,10.542253
12,nous allons aller droit au,french_variation,deleted_but,0.49784642457962036,6.4592466,10.572427
13,est-ce qu'on peut aller droit au,french_variation,deleted_but,0.25485825538635254,6.669374,10.175976
14,je vais aller droit au tu es seul pour la soirée de noël non,french_variation,deleted_but,0.38325291872024536,16.906895,11.361518
15,très bien allons droit au,french_variation,deleted_but,0.42067068815231323,6.372022,10.508446
16,de cette manière ils iront droit au en un seul coup,french_variation,deleted_but,0.3120417594909668,4.3386526,18.750725
17,eh bien c'est brutal mais ça va droit au,french_variation,deleted_but,0.3849605321884155,-5.2625427,-7.7853656
18,bon allons droit au alorscyrus je te présente sanders black,french_variation,deleted_but,0.25682032108306885,12.829848,-14.237478
19,ne me sors pas une longue explication et va droit au,french_variation,deleted_but,0.21142351627349854,-6.477525,5.8537607
20,eh bien allons droit au ça signifie que l'entreprise savait que l'amiante provoquait le cancer,french_variation,deleted_but,0.22328972816467285,-8.196461,-10.245111
21,allez droit au,french_variation,deleted_but,0.5286977887153625,6.156438,10.214286
22,alors je vais résumer ça et aller droit au,french_variation,deleted_but,0.4002619981765747,6.9888854,-2.2133317
23,si on allait droit au,french_variation,deleted_but,0.5887455642223358,3.9439924,8.90257
24,allons droit au agent burke,french_variation,deleted_but,0.24919629096984863,14.274622,5.6888185
25,tu vas droit au papa,french_variation,deleted_but,0.4608802795410156,-6.56121,-6.0510783
26,je pensais juste qu'on pourrait aller droit au,french_variation,deleted_but,0.20667988061904907,2.778877,0.57690334
27,je sais que vous êtes occupée aussi je vais aller droit au,french_variation,deleted_but,0.19012802839279175,-3.0370793,0.1354535
28,trêve de plaisanteries allons droit au,french_variation,deleted_but,0.5179427564144135,9.563195,15.453909
29,tu es bien ma fille tu vas droit au,french_variation,deleted_but,0.36753571033477783,2.2449558,14.255158
30,alors si t'allais droit au,french_variation,deleted_but,0.3189159035682678,12.910439,6.6028004
31,il y a aucune intrigue de nos jours ça va droit au,french_variation,deleted_but,0.3972017765045166,13.818824,-7.8562775
32,louise m'attend pour dîner allons droit au,french_variation,deleted_but,0.23302608728408813,17.122576,17.974173
33,j'adorerais me battre avec toi mais je préfère aller droit au,french_variation,deleted_but,0.36097443103790283,1.5112929,-7.8831353
34,vous semblez aller droit au,french_variation,deleted_but,0.35941213369369507,0.42771685,10.619318
35,votre usine est remarquable mais puis-je aller droit au,french_variation,deleted_but,0.514138400554657,-7.4617553,0.66577625
36,bon allons droit au,french_variation,deleted_but,0.2820703983306885,6.2243943,10.316812
37,je vais aller droit au milo,french_variation,deleted_but,0.5155546069145203,7.9971094,4.7308135
38,bon allons droit au d'accord,french_variation,deleted_but,0.3341064453125,-0.21347499,5.431796
39,enfin bref allons droit au,french_variation,deleted_but,0.30090540647506714,5.3251977,10.763631
40,il va droit au,french_variation,deleted_but,0.33292698860168457,6.2266526,10.200052
41,- on peut aller droit au,french_variation,deleted_but,0.3101009130477905,6.52232,10.119876
42,allons droit au où est la drogue,french_variation,deleted_but,0.4672788381576538,4.4303846,-12.864494
43,les gens commencent à s'interroger alors va droit au d'accord,french_variation,deleted_but,0.4052765965461731,5.3163424,7.8456016
44,- allons droit au,french_variation,deleted_but,0.4247778058052063,6.2482305,10.090898
45,maintenant allons droit au - le tirage au sort,french_variation,deleted_but,0.4730348587036133,9.049496,15.262282
46,vous êtes très occupée alors allons droit au,french_variation,deleted_but,0.27816927433013916,-2.5438135,0.5933868
47,puis-je comme on dit chez vous aller droit au professeur,french_variation,deleted_but,0.4690057039260864,-6.716758,9.229264
48,nous nous connaissons alors allons droit au et dites pourquoi vous êtes ici,french_variation,deleted_but,0.4436066150665283,-13.492453,11.583008
49,je serai à vos côtés malgré vos insultes parce qu'un révolutionnaire va droit au coûte que coûte,french_variation,deleted_but,0.15089643001556396,24.927774,2.0254648
50,- tu vas droit au,french_variation,deleted_but,0.31996262073516846,0.41628277,10.496226
51,chéri il vaut parfois mieux éviter d'aller droit au,french_variation,deleted_but,0.3850497007369995,-0.68787694,4.9501505
52,mais allons droit au et voyons s'il n'y a pas de l'adn de connie dessus,french_variation,deleted_but,0.36302101612091064,-2.5997825,-4.1055565
53,je vais aller droit au jack,french_variation,deleted_but,0.1453632116317749,-1.1763067,14.494976
54,- je vais aller droit au,french_variation,deleted_but,0.34689199924468994,8.202668,4.4641786
55,j'irais droit au,french_variation,deleted_but,0.6699521541595459,-12.315526,7.031263
56,laissez tomber les formalités allez droit au votre idéal est peut-être ici,french_variation,deleted_but,0.5858418345451355,8.35918,21.338394
57,d'accord allons droit au,french_variation,deleted_but,0.2605060338973999,6.2956605,10.4097805
58,pour aller droit au ma soeur je veux que dieu me choisisse,french_variation,deleted_but,0.35149049758911133,3.6313915,4.3893805
59,toby allez droit au je vous en prie,french_variation,deleted_but,0.2842977046966553,-3.7239313,-12.613304
60,bien j'irais droit au,french_variation,deleted_but,0.29934847354888916,-12.401298,7.128229
61,e allons droit au,french_variation,deleted_but,0.34820103645324707,6.4089613,10.505637
62,allons droit au qu'on puisse vite rentrer chez nous,french_variation,deleted_but,0.19397330284118652,4.5236855,17.867624
63,si tu veux quelque chose va droit au,french_variation,deleted_but,0.3409908413887024,11.49919,2.4066136
64,je devrais aller droit au,french_variation,deleted_but,0.27302801609039307,8.1758375,4.667965
65,laisse-moi aller droit au,french_variation,deleted_but,0.3433305025100708,7.799764,4.9481707
66,allons droit au est-ce parce qu'elle est noire,french_variation,deleted_but,0.3533443212509155,21.3722,10.623
67,elle sait ce qu'elle veut et va droit au,french_variation,deleted_but,0.13423031568527222,-6.4558034,23.468166
68,tessa je vais aller droit au,french_variation,deleted_but,0.40479981899261475,8.084631,4.667512
69,eh bien tu es allé droit au avec celle-la,french_variation,deleted_but,0.1791243553161621,-0.63364464,11.307908
70,bien allons droit au,french_variation,deleted_but,0.32889872789382935,6.2284284,10.330751
71,si vous alliez droit au entendu,french_variation,deleted_but,0.6651475131511688,11.271573,-2.165391
72,larry je vais aller droit au,french_variation,deleted_but,0.4314425587654114,9.369482,4.8350124
73,permettez-moi d'aller droit au,french_variation,deleted_but,0.282352089881897,7.895707,4.84424
74,si vous êtes au courant de tout allons droit au,french_variation,deleted_but,0.3220894932746887,0.23092493,9.150368
75,vous êtes un homme très occupé clairement alors nous allons droit au,french_variation,deleted_but,0.11402106285095215,0.9187774,-2.826891
76,tu vas droit au,french_variation,deleted_but,0.25323057174682617,0.4807139,10.539436
77,pour aller droit au on s'intéresse à un de vos élèves,french_variation,deleted_but,0.18477672338485718,20.581429,15.406283
78,insulte-les de hippies et va droit au,french_variation,deleted_but,0.19166827201843262,12.897491,-0.84395695
79,et à en juger par vos regards je vais aller droit au,french_variation,deleted_but,0.29260575771331787,8.454631,1.3408195
80,je croyais qu'on irait droit au,french_variation,deleted_but,0.26190078258514404,2.9579566,0.70739317
81,je sais que votre temps est précieux donc je vais aller droit au,french_variation,deleted_but,0.14690881967544556,6.5368166,-10.06585
82,je ne peux y croire vous allez droit au n'est-ce pas,french_variation,deleted_but,0.3633384108543396,-10.735549,-6.6968822
83,vous allez droit au,french_variation,deleted_but,0.3131510019302368,0.53181857,10.647087
84,- j'aime qu'il aille droit au,french_variation,deleted_but,0.5299129784107208,0.46978676,-2.4597614
85,bon maman allons droit au et essayons de sauver l'anniversaire de rebecca,french_variation,deleted_but,0.10920202732086182,-0.4017537,25.464636
86,amber je vais aller droit au,french_variation,deleted_but,0.2336551547050476,0.63107896,-6.3410826
87,allons droit au et passons au jardin,french_variation,deleted_but,0.44148898124694824,16.99815,18.59437
88,nous avons beaucoup à nous dire allons droit au,french_variation,deleted_but,0.30995362997055054,4.3806453,7.9835343
89,allez droit au s'il y en a un,french_variation,deleted_but,0.23292064666748047,18.084524,7.5766234
90,allons droit au,french_variation,deleted_but,0.4810492992401123,6.1903257,10.278902
91,c'est aller droit au ça,french_variation,deleted_but,0.4649391770362854,7.3049326,10.795327
92,normal allez droit au,french_variation,deleted_but,0.454262912273407,9.9716015,21.726524
93,j'allai droit au,french_variation,deleted_but,0.6815754771232605,7.4855514,4.0712404
94,donc si on allait droit au,french_variation,deleted_but,0.3408764600753784,3.9445212,8.910676
95,réunissez-les et allez droit au,french_variation,deleted_but,0.3671858310699463,4.168743,12.551787
96,allons droit au parlons argent,french_variation,deleted_but,0.2446897029876709,0.22313978,1.8139303
97,vous allez droit au moi aussi,french_variation,deleted_but,0.45356428623199463,8.653897,-3.4039826
98,elle va droit au,french_variation,deleted_but,0.8148805648088455,6.2085013,10.274148
99,non je veux aller droit au et me tailler d'ici au plus vite,french_variation,deleted_but,0.2893884778022766,17.09053,-3.7317917
100,j'en ai marre de jouer au chat et à la souris j'ai faith pour ça allons droit au,french_variation,deleted_but,0.6813581883907318,10.632049,-8.367194
